level,sample_scope,fe,family,outcome,label,controls,term,b,se,p,N,clusters,mean_y,status
household,mech,stackyear,land-reallocation,any_abandon,Any abandoned/idle land,baseline_bundle,high-minus-low differential,0.03263010330449821,0.05533147534472811,0.5553780733898073,2564,131,0.13120406496688142,ok
household,mech,stackyear,land-reallocation,any_abandon,Any abandoned/idle land,baseline_bundle,high-instability total,0.01915973838972837,0.04754842063333192,0.6869834248302721,2564,131,0.13120406496688142,ok
household,mech,provyear,land-reallocation,any_abandon,Any abandoned/idle land,baseline_bundle,low-instability DID,0.03181062182406833,0.07111203136603762,0.654636029304116,2556,128,0.13120406496688142,ok
household,mech,provyear,land-reallocation,any_abandon,Any abandoned/idle land,baseline_bundle,high-minus-low differential,0.08163403728939402,0.055288264371178085,0.13980527604540235,2556,128,0.13120406496688142,ok
household,mech,provyear,land-reallocation,any_abandon,Any abandoned/idle land,baseline_bundle,high-instability total,0.11344465911346235,0.08905687659504313,0.20271834503280683,2556,128,0.13120406496688142,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,none,low-instability DID,-0.05533881840646797,0.0519546158859328,0.28681363558543416,3206,140,0.1809587646347821,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,none,high-minus-low differential,0.13017449052261448,0.08818121525416635,0.1398860079425617,3206,140,0.1809587646347821,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,none,high-instability total,0.07483567211614651,0.07097243228843977,0.2916847370257234,3206,140,0.1809587646347821,ok
household,mech,provyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,none,low-instability DID,0.13361820425371396,0.14735393923852388,0.3645209973155411,3200,139,0.1809587646347821,ok
household,mech,provyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,none,high-minus-low differential,0.1730720586235499,0.1105612437717208,0.11749023439250679,3200,139,0.1809587646347821,ok
household,mech,provyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,none,high-instability total,0.30669026287726386,0.1800854844498425,0.08856320219823471,3200,139,0.1809587646347821,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,farm_income,low-instability DID,-0.016137540097763834,0.045602171883008205,0.7234313879502241,2786,132,0.1809587646347821,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,farm_income,high-minus-low differential,0.10171802038401698,0.1116343223913506,0.3622049831262364,2786,132,0.1809587646347821,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,farm_income,high-instability total,0.08558048028625315,0.10330094055406329,0.4074112278150096,2786,132,0.1809587646347821,ok
household,mech,provyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,farm_income,low-instability DID,0.1515715165342718,0.14132477863049137,0.2834933175680876,2780,130,0.1809587646347821,ok
household,mech,provyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,farm_income,high-minus-low differential,0.15921382127649325,0.11677984097844277,0.17276676852248485,2780,130,0.1809587646347821,ok
household,mech,provyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,farm_income,high-instability total,0.31078533781076506,0.18274757551991558,0.0890131775921777,2780,130,0.1809587646347821,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,baseline_bundle,low-instability DID,-0.024106244623762315,0.04829512128427275,0.6176775833270705,2558,131,0.1809587646347821,ok
household,mech,stackyear,land-reallocation,asinh_abandon,asinh abandoned/idle area,baseline_bundle,high-minus-low differential,0.1140635821704458,0.11751228821721486,0.33172141302896696,2558,131,0.1809587646347821,ok
