threshold,window,ctrlset,restriction,outcome,fespec,b,se,p,N,households,clusters,meandv,treated_hh,treated_counties,control_hh,control_counties
started_t,w12_14_c2016,never_plus_next,drop_adminstart2014,asinh_rentin,hh_provyear,.058688095781906,.051364787,.25547108,2512,1256,122,.2818946842930974,781,77,475,45
started_t,w12_14_c2016,never_plus_next,drop_adminstart2014,asinh_rentin,hh_year,.0709058399577059,.063400939,.26562351,2512,1256,122,.2818946842930974,781,77,475,45
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,any_abandon,hh_provyear,-.0275542719737204,.034128185,.42113137,2398,1199,115,.1284403669724771,741,72,458,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,any_abandon,hh_year,-.0258502318948194,.036170818,.47627333,2398,1199,115,.1284403669724771,741,72,458,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,any_rentin,hh_provyear,-.0028346676529816,.032000978,.92957062,2390,1195,115,.1493723849372385,739,72,456,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,any_rentin,hh_year,.00639199487216,.029544897,.82910275,2390,1195,115,.1493723849372385,739,72,456,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,asinh_abandon,hh_provyear,-.0564308829094885,.063888296,.37894702,2396,1198,115,.204419913954085,740,72,458,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,asinh_abandon,hh_year,-.0622199544213323,.075285539,.41027361,2396,1198,115,.204419913954085,740,72,458,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,asinh_land_total,hh_provyear,-.0228203432722792,.082820334,.78339994,2284,1142,115,1.987083894217722,700,72,442,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,asinh_land_total,hh_year,-.0220142071346229,.096401088,.81977504,2284,1142,115,1.987083894217722,700,72,442,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,asinh_rentin,hh_provyear,.0624049076565412,.053727884,.24786499,2390,1195,115,.2894300378822546,739,72,456,43
started_t,w12_14_c2016,never_plus_next,drop_official2014prov,asinh_rentin,hh_year,.0753671259855698,.066088587,.25651178,2390,1195,115,.2894300378822546,739,72,456,43
started_t,w12_14_c2016,never_plus_next,full,any_abandon,hh_provyear,-.0138126046872206,.034225345,.68723518,2520,1260,122,.1293650793650794,783,77,477,45
started_t,w12_14_c2016,never_plus_next,full,any_abandon,hh_year,-.0144581797151736,.036373653,.69170612,2520,1260,122,.1293650793650794,783,77,477,45
started_t,w12_14_c2016,never_plus_next,full,any_rentin,hh_provyear,-.0013075615149025,.030660456,.96605361,2512,1256,122,.1468949044585987,781,77,475,45
started_t,w12_14_c2016,never_plus_next,full,any_rentin,hh_year,.0070543837185795,.028480601,.80479348,2512,1256,122,.1468949044585987,781,77,475,45
started_t,w12_14_c2016,never_plus_next,full,asinh_abandon,hh_provyear,-.037076127708492,.062623076,.55492032,2518,1259,122,.2040172932758549,782,77,477,45
started_t,w12_14_c2016,never_plus_next,full,asinh_abandon,hh_year,-.0443655346619781,.073535509,.54742432,2518,1259,122,.2040172932758549,782,77,477,45
started_t,w12_14_c2016,never_plus_next,full,asinh_land_total,hh_provyear,-.0217416808168277,.079264745,.78432798,2402,1201,122,1.972693581542667,741,77,460,45
started_t,w12_14_c2016,never_plus_next,full,asinh_land_total,hh_year,-.0232035669808383,.092099279,.80151427,2402,1201,122,1.972693581542667,741,77,460,45
started_t,w12_14_c2016,never_plus_next,full,asinh_rentin,hh_provyear,.058688095781906,.051364787,.25547108,2512,1256,122,.2818946842930974,781,77,475,45
started_t,w12_14_c2016,never_plus_next,full,asinh_rentin,hh_year,.0709058399577059,.063400939,.26562351,2512,1256,122,.2818946842930974,781,77,475,45
started_t,w12_14_c2016,next_only,drop_adminstart2014,any_abandon,hh_provyear,0,0,,1564,782,76,.1336317135549872,782,76,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,any_abandon,hh_year,0,0,,1566,783,77,.1334610472541507,783,77,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,any_rentin,hh_provyear,0,0,,1560,780,76,.1519230769230769,780,76,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,any_rentin,hh_year,0,0,,1562,781,77,.1523687580025608,781,77,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,asinh_abandon,hh_provyear,0,0,,1562,781,76,.2057259536880119,781,76,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,asinh_abandon,hh_year,0,0,,1564,782,77,.2054628770208917,782,77,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,asinh_land_total,hh_provyear,0,0,,1480,740,76,1.934705343409461,740,76,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,asinh_land_total,hh_year,0,0,,1482,741,77,1.937786703336766,741,77,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,asinh_rentin,hh_provyear,0,0,,1560,780,76,.2778827961775217,780,76,0,0
started_t,w12_14_c2016,next_only,drop_adminstart2014,asinh_rentin,hh_year,0,0,,1562,781,77,.2799202292363607,781,77,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,any_abandon,hh_provyear,0,0,,1480,740,71,.1317567567567567,740,71,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,any_abandon,hh_year,0,0,,1482,741,72,.131578947368421,741,72,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,any_rentin,hh_provyear,0,0,,1476,738,71,.1531165311653117,738,71,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,any_rentin,hh_year,0,0,,1478,739,72,.1535859269282815,739,72,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,asinh_abandon,hh_provyear,0,0,,1478,739,71,.2035630728444345,739,71,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,asinh_abandon,hh_year,0,0,,1480,740,72,.203287987610861,740,72,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,asinh_land_total,hh_provyear,0,0,,1398,699,71,1.944209831629923,699,71,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,asinh_land_total,hh_year,0,0,,1400,700,72,1.947458093369798,700,72,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,asinh_rentin,hh_provyear,0,0,,1476,738,71,.2831957176275618,738,71,0,0
started_t,w12_14_c2016,next_only,drop_official2014prov,asinh_rentin,hh_year,0,0,,1478,739,72,.2853417559191764,739,72,0,0
started_t,w12_14_c2016,next_only,full,any_abandon,hh_provyear,0,0,,1564,782,76,.1336317135549872,782,76,0,0
started_t,w12_14_c2016,next_only,full,any_abandon,hh_year,0,0,,1566,783,77,.1334610472541507,783,77,0,0
started_t,w12_14_c2016,next_only,full,any_rentin,hh_provyear,0,0,,1560,780,76,.1519230769230769,780,76,0,0
started_t,w12_14_c2016,next_only,full,any_rentin,hh_year,0,0,,1562,781,77,.1523687580025608,781,77,0,0
started_t,w12_14_c2016,next_only,full,asinh_abandon,hh_provyear,0,0,,1562,781,76,.2057259536880119,781,76,0,0
started_t,w12_14_c2016,next_only,full,asinh_abandon,hh_year,0,0,,1564,782,77,.2054628770208917,782,77,0,0
started_t,w12_14_c2016,next_only,full,asinh_land_total,hh_provyear,0,0,,1480,740,76,1.934705343409461,740,76,0,0
started_t,w12_14_c2016,next_only,full,asinh_land_total,hh_year,0,0,,1482,741,77,1.937786703336766,741,77,0,0
started_t,w12_14_c2016,next_only,full,asinh_rentin,hh_provyear,0,0,,1560,780,76,.2778827961775217,780,76,0,0
started_t,w12_14_c2016,next_only,full,asinh_rentin,hh_year,0,0,,1562,781,77,.2799202292363607,781,77,0,0
started_t,w12_14_c2018,never_only,drop_adminstart2014,any_abandon,hh_provyear,,,,954,477,45,.1226415094339623,0,0,477,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,any_abandon,hh_year,,,,954,477,45,.1226415094339623,0,0,477,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,any_rentin,hh_provyear,,,,950,475,45,.1378947368421053,0,0,475,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,any_rentin,hh_year,,,,950,475,45,.1378947368421053,0,0,475,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,asinh_abandon,hh_provyear,,,,954,477,45,.2016473844946833,0,0,477,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,asinh_abandon,hh_year,,,,954,477,45,.2016473844946833,0,0,477,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,asinh_land_total,hh_provyear,,,,920,460,45,2.028924009261305,0,0,460,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,asinh_land_total,hh_year,,,,920,460,45,2.028924009261305,0,0,460,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,asinh_rentin,hh_provyear,,,,950,475,45,.2851411040811212,0,0,475,45
started_t,w12_14_c2018,never_only,drop_adminstart2014,asinh_rentin,hh_year,,,,950,475,45,.2851411040811212,0,0,475,45
started_t,w12_14_c2018,never_only,drop_official2014prov,any_abandon,hh_provyear,,,,916,458,43,.1233624454148472,0,0,458,43
started_t,w12_14_c2018,never_only,drop_official2014prov,any_abandon,hh_year,,,,916,458,43,.1233624454148472,0,0,458,43
started_t,w12_14_c2018,never_only,drop_official2014prov,any_rentin,hh_provyear,,,,912,456,43,.1425438596491228,0,0,456,43
started_t,w12_14_c2018,never_only,drop_official2014prov,any_rentin,hh_year,,,,912,456,43,.1425438596491228,0,0,456,43
started_t,w12_14_c2018,never_only,drop_official2014prov,asinh_abandon,hh_provyear,,,,916,458,43,.206248790578508,0,0,458,43
started_t,w12_14_c2018,never_only,drop_official2014prov,asinh_abandon,hh_year,,,,916,458,43,.206248790578508,0,0,458,43
started_t,w12_14_c2018,never_only,drop_official2014prov,asinh_land_total,hh_provyear,,,,884,442,43,2.049839687415792,0,0,442,43
started_t,w12_14_c2018,never_only,drop_official2014prov,asinh_land_total,hh_year,,,,884,442,43,2.049839687415792,0,0,442,43
started_t,w12_14_c2018,never_only,drop_official2014prov,asinh_rentin,hh_provyear,,,,912,456,43,.2960555650110149,0,0,456,43
started_t,w12_14_c2018,never_only,drop_official2014prov,asinh_rentin,hh_year,,,,912,456,43,.2960555650110149,0,0,456,43
started_t,w12_14_c2018,never_only,full,any_abandon,hh_provyear,,,,954,477,45,.1226415094339623,0,0,477,45
started_t,w12_14_c2018,never_only,full,any_abandon,hh_year,,,,954,477,45,.1226415094339623,0,0,477,45
started_t,w12_14_c2018,never_only,full,any_rentin,hh_provyear,,,,950,475,45,.1378947368421053,0,0,475,45
started_t,w12_14_c2018,never_only,full,any_rentin,hh_year,,,,950,475,45,.1378947368421053,0,0,475,45
started_t,w12_14_c2018,never_only,full,asinh_abandon,hh_provyear,,,,954,477,45,.2016473844946833,0,0,477,45
started_t,w12_14_c2018,never_only,full,asinh_abandon,hh_year,,,,954,477,45,.2016473844946833,0,0,477,45
started_t,w12_14_c2018,never_only,full,asinh_land_total,hh_provyear,,,,920,460,45,2.028924009261305,0,0,460,45
started_t,w12_14_c2018,never_only,full,asinh_land_total,hh_year,,,,920,460,45,2.028924009261305,0,0,460,45
started_t,w12_14_c2018,never_only,full,asinh_rentin,hh_provyear,,,,950,475,45,.2851411040811212,0,0,475,45
started_t,w12_14_c2018,never_only,full,asinh_rentin,hh_year,,,,950,475,45,.2851411040811212,0,0,475,45
started_t,w14_16_c2018,never_only,drop_adminstart2014,any_abandon,hh_provyear,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,any_abandon,hh_year,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,any_rentin,hh_provyear,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,any_rentin,hh_year,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,asinh_abandon,hh_provyear,,,,6,3,1,.0802019708432672,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,asinh_abandon,hh_year,,,,6,3,1,.0802019708432672,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,asinh_land_total,hh_provyear,,,,6,3,1,2.185462265736275,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,asinh_land_total,hh_year,,,,6,3,1,2.185462265736275,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,asinh_rentin,hh_provyear,,,,6,3,1,.3491187578768502,0,0,3,1
started_t,w14_16_c2018,never_only,drop_adminstart2014,asinh_rentin,hh_year,,,,6,3,1,.3491187578768502,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,any_abandon,hh_provyear,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,any_abandon,hh_year,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,any_rentin,hh_provyear,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,any_rentin,hh_year,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,asinh_abandon,hh_provyear,,,,6,3,1,.0802019708432672,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,asinh_abandon,hh_year,,,,6,3,1,.0802019708432672,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,asinh_land_total,hh_provyear,,,,6,3,1,2.185462265736275,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,asinh_land_total,hh_year,,,,6,3,1,2.185462265736275,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,asinh_rentin,hh_provyear,,,,6,3,1,.3491187578768502,0,0,3,1
started_t,w14_16_c2018,never_only,drop_official2014prov,asinh_rentin,hh_year,,,,6,3,1,.3491187578768502,0,0,3,1
started_t,w14_16_c2018,never_only,full,any_abandon,hh_provyear,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,full,any_abandon,hh_year,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,full,any_rentin,hh_provyear,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,full,any_rentin,hh_year,,,,6,3,1,.1666666666666667,0,0,3,1
started_t,w14_16_c2018,never_only,full,asinh_abandon,hh_provyear,,,,6,3,1,.0802019708432672,0,0,3,1
started_t,w14_16_c2018,never_only,full,asinh_abandon,hh_year,,,,6,3,1,.0802019708432672,0,0,3,1
started_t,w14_16_c2018,never_only,full,asinh_land_total,hh_provyear,,,,6,3,1,2.185462265736275,0,0,3,1
started_t,w14_16_c2018,never_only,full,asinh_land_total,hh_year,,,,6,3,1,2.185462265736275,0,0,3,1
started_t,w14_16_c2018,never_only,full,asinh_rentin,hh_provyear,,,,6,3,1,.3491187578768502,0,0,3,1
started_t,w14_16_c2018,never_only,full,asinh_rentin,hh_year,,,,6,3,1,.3491187578768502,0,0,3,1
