bundle,bundle_label,outcome,anchor,controls,stress,blocks,N,clusters,n_exog,n_instruments,dropped_exog,dropped_instr,ols_b,ols_se,ols_p,iv_b,iv_se,iv_p,first_stage_f,first_stage_p,partial_r2,ar_zero_stat,ar_zero_p,sargan_p,basmann_p,wooldridge_overid_p,status
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,channel_land_main,channel_land_imp_main,2532.0,128.0,10.0,2.0,"BIland_b14_land_total_mu_imp,BMland_b14_land_total_mu_miss,BIland_b14_contract_land_mu_imp,BMland_b14_contract_land_mu_miss",,0.10788312833093061,0.06418620543788198,0.0928049344380304,0.3077769249600196,0.15390193404343208,0.04551917126302363,9.311559219920255,0.009506498990927925,0.24643439366432707,7.857207508236482,0.019671119106579864,0.8113174259475073,0.811754583541934,0.815693444048305,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,channel_labor_cost_main,channel_labor_cost_imp_main,2532.0,128.0,14.0,2.0,"BMlabor_cost_b14_nonfarm_n_miss,BMlabor_cost_b14_nonfarm_any_miss",,0.11005283126371838,0.06104152145159366,0.07140116187992884,0.3015268075261072,0.14972617742265876,0.04402476173538972,9.372545430858313,0.009220991442878912,0.24703006060861343,7.714996790462284,0.021120769308172076,0.7113948125085918,0.7122599612588713,0.8082504337469711,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,channel_gov_mobility_main,channel_gov_mobility_imp_main,2532.0,128.0,13.0,2.0,BMgov_mobility_b14_mobility_ease_miss,,0.11052564877706189,0.06440127726281225,0.08612494110557134,0.31210321846117883,0.15640729755598706,0.0459936296048411,9.488945046592923,0.008699649658272857,0.25232170354841454,7.3995880722505385,0.02472861914808404,0.7711173451169343,0.7717737576434612,0.7736497247652081,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,geo_dev_main_plus_rent,"geo_dev_main,channel_rent_imp_main",2532.0,128.0,17.0,2.0,"BMrent_b14_asinh_rentin_miss,BIrent_b14_any_rentout_imp,BMrent_b14_any_rentout_miss,BIrent_b14_asinh_rentout_imp,BMrent_b14_asinh_rentout_miss",,0.06632324449046575,0.06563739685813906,0.31228020389372046,0.13073162400259142,0.12254672132124565,0.2860666488196777,10.09577134066581,0.00642289922632,0.27477869360232887,5.096663236709897,0.07821204475003786,0.21882262860112311,0.22042136100393206,0.21593620979456896,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,geo_dev_main_plus_land,"geo_dev_main,channel_land_imp_main",2532.0,128.0,14.0,2.0,"BIland_b14_land_total_mu_imp,BMland_b14_land_total_mu_miss,BIland_b14_contract_land_mu_imp,BMland_b14_contract_land_mu_miss",,0.10178344195261788,0.0653235045381747,0.11919906088139665,0.261764978297883,0.13559105291000317,0.05353902647961406,9.969924358108589,0.006840036719225284,0.27513811673726174,5.483975649886457,0.06444211983571647,0.7447266485410087,0.7455013187140375,0.7456496448784335,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,geo_dev_main_plus_labor_cost,"geo_dev_main,channel_labor_cost_imp_main",2532.0,128.0,18.0,2.0,"BMlabor_cost_b14_nonfarm_n_miss,BMlabor_cost_b14_nonfarm_any_miss",,0.1043720132503249,0.06634118388048459,0.11565834017742072,0.266108558385938,0.13363917720940643,0.04645378206822581,9.97572016188324,0.006820243656935121,0.27549550318966887,5.819175952608056,0.054498179785382475,0.6810348909930309,0.6822179970119533,0.7458476944566339,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,geo_dev_main_plus_gov_mobility,"geo_dev_main,channel_gov_mobility_imp_main",2532.0,128.0,17.0,2.0,BMgov_mobility_b14_mobility_ease_miss,,0.1044926123774228,0.0655719595508975,0.1110354381980263,0.25116863940522166,0.13514309663053803,0.06309259048330307,10.697977214186475,0.0047529556749503765,0.29258699505217256,4.5962565043956065,0.10044667872823293,0.728895203135012,0.7298682026283962,0.7256105082067733,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,baseline_channels_imputed_main,baseline_channels_imp_main,2532.0,128.0,20.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_land_total_mu_imp,BM_b14_land_total_mu_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.07382175798606969,0.06202618985733892,0.23397928024695958,0.14507598238761696,0.11100712243419784,0.19124430753793997,9.642965896448693,0.008054833377031279,0.25221671446002314,3.7036305723976177,0.15695199476797383,0.2635616529859358,0.2655282251424228,0.3568940335263252,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,geo_dev_main_plus_channels_main,"geo_dev_main,baseline_channels_imp_main",2532.0,128.0,24.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_land_total_mu_imp,BM_b14_land_total_mu_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.06971656842639395,0.06476739836564753,0.28174190864059456,0.10910319491911008,0.12447332798209114,0.3807481355277582,10.870914668946133,0.004359240934049269,0.2923888853207347,3.5828003573106284,0.16672655918755486,0.0,0.0,0.23692393362749165,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,geo_dev_main_channels_main_plus_Z,"lower_order_z,geo_dev_main,baseline_channels_imp_main",2532.0,128.0,26.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_land_total_mu_imp,BM_b14_land_total_mu_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.06979640099754073,0.06208521633345039,0.26092681773729076,0.1104303681726887,0.10628587039431332,0.298807585600144,9.803373730914139,0.00743403227589623,0.29675628167474377,5.071304816286991,0.07921002513828389,6.382672168570025e-13,4.961586697049825e-13,0.19050290836248462,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,direct_geo_trends,geo_direct,2532.0,128.0,16.0,2.0,,,0.08963673292099947,0.060680956516535454,0.13962722750344536,0.06367068677260401,0.11201228083134496,0.5697457762199893,22.12295754416882,1.5705826935441536e-05,0.3393890711467976,4.36078010663106,0.11299744701467208,0.1116912679359291,0.11279249279495862,0.14435199793536269,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,direct_geo_trends_plus_Z,"lower_order_z,geo_direct",2532.0,128.0,18.0,2.0,,,0.08712100856017337,0.060390103447723595,0.14912270394496474,0.02344219308461412,0.11386803807830514,0.8368912245882725,21.487539111658418,2.157943984026911e-05,0.3516146603625451,5.805902426132931,0.05486107419160143,0.05497996444747921,0.055769569454727,0.07169654695775585,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,direct_geo_dev_trends_plus_Z,"lower_order_z,geo_dev_direct",2532.0,128.0,20.0,2.0,,,0.08572889741835428,0.061132747011891794,0.16081373634673057,0.019591685335605433,0.11575735567166867,0.8656016817741252,21.324846935526185,2.3408216429543494e-05,0.3493666126222129,4.366187469400066,0.11269235054835222,0.05997690097277031,0.06091888753701846,0.06516923076513848,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,baseline_channels_plus_Z,"lower_order_z,baseline_channels",,,,,,,,,,,,,,,,,,,,,error: too few observations
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,any_rentin,completed_t,baseline_bundle,full_exclusion_controls,"lower_order_z,geo_dev_direct,baseline_channels",,,,,,,,,,,,,,,,,,,,,error: too few observations
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,baseline,none,2766.0,130.0,4.0,2.0,,,0.23581902796749163,0.1236509800336107,0.056503195745820634,0.5878922504798738,0.23011420505594893,0.010625349710621457,8.443888896901683,0.01467009151726728,0.25100670821911963,9.889403818398351,0.007121037063356011,0.08012985493987779,0.08029057844206067,0.017530180526280303,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,lower_order_Z,lower_order_z,2766.0,130.0,6.0,2.0,,,0.20413112796227875,0.11763285699262435,0.08268342099262016,0.31269396157486073,0.20437924089636583,0.12602433123487922,8.578100739064022,0.013717946093482647,0.2757476508019715,3.2696051558016377,0.19499086300499638,0.1820289137815243,0.18252133154492312,0.09273755258923788,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,direct_geo_main_trends,geo_main,2766.0,130.0,7.0,2.0,,,0.23623911012674953,0.12110089376872231,0.05108527729089962,0.5698487675101334,0.26758530321848845,0.03320492719700652,9.466968518340806,0.008795770841845796,0.2863072604571729,5.665652908765769,0.058846292030870224,0.2052442365661571,0.2058513491979127,0.10811830227010344,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,direct_geo_dev_main_trends,geo_dev_main,2766.0,130.0,8.0,2.0,,,0.24003588916459861,0.12454084184230003,0.0539339287323759,0.5753810169770869,0.2756947732641128,0.03688615907174886,9.459483142039208,0.008828752350403701,0.2861935940291699,5.232380733118418,0.0730807440249184,0.28947403211874434,0.29024963975347584,0.1920943010755759,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,channel_rent_main,channel_rent_imp_main,2766.0,130.0,7.0,2.0,"BMrent_b14_asinh_rentin_miss,BIrent_b14_any_rentout_imp,BMrent_b14_any_rentout_miss,BIrent_b14_asinh_rentout_imp,BMrent_b14_asinh_rentout_miss",,0.21253025336092002,0.1585774747921849,0.18017065425284717,0.3301911676185727,0.24516989077604096,0.1780494394425789,8.518282545214106,0.01413443482656862,0.25068117846204474,7.643942824682598,0.021884614739806848,0.025373621963217574,0.025480061550652855,0.005339464635715108,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,channel_land_main,channel_land_imp_main,2766.0,130.0,6.0,2.0,"BIland_b14_contract_land_mu_imp,BMland_b14_contract_land_mu_miss",,0.23640011293495217,0.12532728889798023,0.05925964620686819,0.5824270750040219,0.22853764981360472,0.010818881445636253,8.534329620880381,0.014021480406990139,0.25082192751982146,9.667469613199764,0.007956748785457119,0.08094618597401404,0.08121893383589218,0.018295426157446393,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,channel_labor_cost_main,channel_labor_cost_imp_main,2766.0,130.0,8.0,2.0,"BMlabor_cost_b14_nonfarm_n_miss,BMlabor_cost_b14_nonfarm_any_miss",,0.22131358885949814,0.1230552270100516,0.07209940012317073,0.5683957553199821,0.22496788745394902,0.011518441447280203,8.545618045290738,0.013942563118609974,0.25184020121521,9.082261344604408,0.010661345248339497,0.08571272104964367,0.08611312259630921,0.019238410004078554,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,channel_gov_mobility_main,channel_gov_mobility_imp_main,2766.0,130.0,7.0,2.0,BMgov_mobility_b14_mobility_ease_miss,,0.2498653014099065,0.12120908778346885,0.03926105101663224,0.6087991309618569,0.24336158602160957,0.012362521820003414,8.548721355908175,0.01392094584214787,0.25501845594464123,10.951548439388219,0.0041869856480396235,0.05786073535421121,0.058106188368799994,0.010839332055221917,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,geo_dev_main_plus_rent,"geo_dev_main,channel_rent_imp_main",2766.0,130.0,11.0,2.0,"BMrent_b14_asinh_rentin_miss,BIrent_b14_any_rentout_imp,BMrent_b14_any_rentout_miss,BIrent_b14_asinh_rentout_imp,BMrent_b14_asinh_rentout_miss",,0.2215474254074513,0.16877448100819745,0.18928972172723557,0.43850846140921607,0.31477993841911955,0.16360057141609463,9.52609645782736,0.008539539213400116,0.2855766898251766,4.190209828324138,0.12305733251977143,0.12409517032020023,0.12482120926785856,0.06758531582842164,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,geo_dev_main_plus_land,"geo_dev_main,channel_land_imp_main",2766.0,130.0,10.0,2.0,"BIland_b14_contract_land_mu_imp,BMland_b14_contract_land_mu_miss",,0.24110232149765642,0.12628637182735236,0.056239992409830464,0.5713985745511765,0.2737856103894225,0.03688549144406461,9.534007525579426,0.0085058274946338,0.28607885681283407,5.183962932803819,0.07487153757138662,0.29666351343232056,0.2976185553282139,0.2010631645770844,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,geo_dev_main_plus_labor_cost,"geo_dev_main,channel_labor_cost_imp_main",2766.0,130.0,12.0,2.0,"BMlabor_cost_b14_nonfarm_n_miss,BMlabor_cost_b14_nonfarm_any_miss",,0.22736497191773225,0.12382796292802897,0.06633755546900932,0.5612052017460205,0.27415264606698614,0.040652807521748935,9.554845189081782,0.008417666772429389,0.2832358937370485,4.920553603360492,0.08541130570201728,0.2841986364216903,0.28532077689041146,0.18553044029202348,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,geo_dev_main_plus_gov_mobility,"geo_dev_main,channel_gov_mobility_imp_main",2766.0,130.0,11.0,2.0,BMgov_mobility_b14_mobility_ease_miss,,0.25411022932035543,0.12343711832613544,0.039530570805669685,0.5832059975245067,0.27482386695679367,0.03382864810870556,10.070346502708224,0.006505071006778995,0.3015105604442535,6.320389542292488,0.042417478574965854,0.2156837036745335,0.21663823571149776,0.12211664789003818,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,baseline_channels_imputed_main,baseline_channels_imp_main,2766.0,130.0,16.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.23238496566779993,0.15043990469049293,0.12241812924573203,0.39676109843925655,0.25493252789904314,0.11962781643946796,8.819139607958823,0.012160408564194314,0.2558440225692522,7.743930276646938,0.02081742009282143,0.030097754849065073,0.03049709076158269,0.008117808873675636,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,geo_dev_main_plus_channels_main,"geo_dev_main,baseline_channels_imp_main",2766.0,130.0,20.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.2449630325349309,0.16342449698782985,0.13388996495826744,0.4964102265249648,0.3162338112891585,0.11647166392361608,10.333058120907282,0.00570433389578795,0.29836624181645854,5.122624654235232,0.0772033578741932,0.1115035296213287,0.1127719952166788,0.05990966491852301,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,geo_dev_main_channels_main_plus_Z,"lower_order_z,geo_dev_main,baseline_channels_imp_main",2766.0,130.0,22.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.2384516541619531,0.16304313968203427,0.14360246009747613,0.4808960506698653,0.30475276602870044,0.1145684850599975,9.423606547867351,0.008988554133800952,0.30391393160774705,5.161174791655159,0.07572950775878279,0.14229713500555874,0.14388389416069503,0.0720754511094126,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,direct_geo_trends,geo_direct,2766.0,130.0,10.0,2.0,,,0.24560767853472723,0.11594879217935446,0.03415452158706023,0.2884708563058096,0.20916118194386965,0.1678393551623798,20.081993901854023,4.35763079507101e-05,0.3494807094096706,3.687771322926903,0.15820151274492042,0.04548659838853186,0.04580041884639752,0.03216503573833318,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,direct_geo_trends_plus_Z,"lower_order_z,geo_direct",2766.0,130.0,12.0,2.0,,,0.22424214744009838,0.113730335671619,0.048643818865474975,0.16175685220739677,0.21099341574444808,0.44329316225116555,19.623505486443783,5.4803705744510545e-05,0.36165743169286524,2.143902990746765,0.3423397906048029,0.08241132485094393,0.08302325115264442,0.07526906302133196,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,direct_geo_dev_trends_plus_Z,"lower_order_z,geo_dev_direct",2766.0,130.0,14.0,2.0,,,0.22320783577372885,0.11818850354643505,0.05894881914086647,0.15951905200423488,0.21459657096672896,0.4572734995142431,19.469889039297897,5.9178957928840425e-05,0.35854895937345665,1.893196380148865,0.3880588831899873,0.0914140775391652,0.09218871463558354,0.08225813973275686,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,baseline_channels_plus_Z,"lower_order_z,baseline_channels",,,,,,,,,,,,,,,,,,,,,error: too few observations
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,farm_income,full_exclusion_controls,"lower_order_z,geo_dev_direct,baseline_channels",,,,,,,,,,,,,,,,,,,,,error: too few observations
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,baseline,none,2526.0,128.0,10.0,2.0,,,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.6170689653642412,0.2591287568503711,0.017250633492559952,9.312957713847673,0.00949985392391528,0.24646163517667852,10.910818467699755,0.004273127715342496,0.36493741480410313,0.3660010416436865,0.1963303321764055,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,lower_order_Z,lower_order_z,2526.0,128.0,12.0,2.0,,,0.19568515555629842,0.12531120003820787,0.1183837815214539,0.29250792409593895,0.20987489496159095,0.16340061184460142,9.168565777392265,0.01021106963632279,0.26902226310934674,2.1248527733657694,0.3456161935950236,0.539872172979284,0.5409674556781793,0.43855102293531256,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,direct_geo_main_trends,geo_main,2526.0,128.0,13.0,2.0,,,0.22903539052646332,0.12583964962759864,0.06875025804025592,0.49179518662458044,0.2445372756597644,0.044312186863153524,9.982007417282755,0.00679883701494155,0.2754504950552168,4.9840610587483205,0.08274178625795295,0.609867088319284,0.610911962769666,0.4988401053124486,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,direct_geo_dev_main_trends,geo_dev_main,2526.0,128.0,14.0,2.0,,,0.23152284898916153,0.12794042228377472,0.07035558284307908,0.4955299077091734,0.250354070582087,0.04778039877146645,9.972646330446757,0.006830733855824556,0.275296563351077,4.709431922176706,0.09492046381121806,0.7049386032798008,0.7058229229507185,0.626335497059126,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,channel_rent_main,channel_rent_imp_main,2526.0,128.0,13.0,2.0,"BMrent_b14_asinh_rentin_miss,BIrent_b14_any_rentout_imp,BMrent_b14_any_rentout_miss,BIrent_b14_asinh_rentout_imp,BMrent_b14_asinh_rentout_miss",,0.2085750619593542,0.1514580746703505,0.16847695000048346,0.4069871513659016,0.2420350361317608,0.09266163636968394,9.387957852526721,0.009150205634207431,0.24593368571886387,8.809266197532123,0.012220589341706315,0.15220536865665135,0.15326102881699244,0.06344082158812303,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,channel_land_main,channel_land_imp_main,2526.0,128.0,10.0,2.0,"BIland_b14_land_total_mu_imp,BMland_b14_land_total_mu_miss,BIland_b14_contract_land_mu_imp,BMland_b14_contract_land_mu_miss",,0.23418469579980117,0.13140598153756533,0.07472536227484072,0.6170689653642412,0.2591287568503711,0.017250633492559952,9.312957713847673,0.00949985392391528,0.24646163517667852,10.910818467699755,0.004273127715342496,0.36493741480410313,0.3660010416436865,0.1963303321764055,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,channel_labor_cost_main,channel_labor_cost_imp_main,2526.0,128.0,14.0,2.0,"BMlabor_cost_b14_nonfarm_n_miss,BMlabor_cost_b14_nonfarm_any_miss",,0.23572032295311382,,,0.5890202324519686,0.24625719849963415,0.01676184627910482,9.34052978630387,0.009369787205779745,0.2470279296901955,9.970218950937188,0.006839029280540758,0.013450916816451941,0.013634687456823391,0.21808843906938602,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,channel_gov_mobility_main,channel_gov_mobility_imp_main,2526.0,128.0,13.0,2.0,BMgov_mobility_b14_mobility_ease_miss,,0.24601256442197156,0.12920525543416797,0.05690438037325696,0.645829665814331,0.27803886633596403,0.020189708279444663,9.491123080696397,0.008690180748288867,0.252369836738655,11.534076318388445,0.003129011436832461,0.2572095879591153,0.25850605663052373,0.11388583147271047,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,geo_dev_main_plus_rent,"geo_dev_main,channel_rent_imp_main",2526.0,128.0,17.0,2.0,"BMrent_b14_asinh_rentin_miss,BIrent_b14_any_rentout_imp,BMrent_b14_any_rentout_miss,BIrent_b14_asinh_rentout_imp,BMrent_b14_asinh_rentout_miss",,0.21021422606864548,0.15473198792378426,0.17428290901762056,0.3814007107313768,0.25811959667141143,0.13951155965409967,10.098321983877726,0.0064147131851909345,0.27494087325065597,4.419348962152842,0.10973636396524408,0.30136284207309394,0.3030857147411251,0.2063968273594201,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,geo_dev_main_plus_land,"geo_dev_main,channel_land_imp_main",2526.0,128.0,14.0,2.0,"BIland_b14_land_total_mu_imp,BMland_b14_land_total_mu_miss,BIland_b14_contract_land_mu_imp,BMland_b14_contract_land_mu_miss",,0.23152284898916153,0.12794042228377472,0.07035558284307908,0.4955299077091734,0.250354070582087,0.04778039877146645,9.972646330446757,0.006830733855824556,0.275296563351077,4.709431922176706,0.09492046381121806,0.7049386032798008,0.7058229229507185,0.626335497059126,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,geo_dev_main_plus_labor_cost,"geo_dev_main,channel_labor_cost_imp_main",2526.0,128.0,18.0,2.0,"BMlabor_cost_b14_nonfarm_n_miss,BMlabor_cost_b14_nonfarm_any_miss",,0.2334008651004868,0.1268937401216511,0.0658650389302049,0.48469500461144815,0.24355681071742322,0.04658326917036293,9.969163446106025,0.006842639547343543,0.27559103263517826,4.531622132115967,0.10374585566591037,0.719451040034765,0.7205102847637097,0.6499481865017107,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,geo_dev_main_plus_gov_mobility,"geo_dev_main,channel_gov_mobility_imp_main",2526.0,128.0,17.0,2.0,BMgov_mobility_b14_mobility_ease_miss,,0.24371960109499352,0.1273891829175215,0.05572384351778581,0.5045258484596173,0.25171486088806394,0.04503208503637546,10.70066874195006,0.004746563620933619,0.2927663229502022,5.322404336649812,0.0698641827327307,0.5553065118624725,0.5567704666925,0.4422605028678398,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,baseline_channels_imputed_main,baseline_channels_imp_main,2526.0,128.0,20.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_land_total_mu_imp,BM_b14_land_total_mu_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.2202453924264742,,,0.41262743828390774,0.24302648731754023,0.08953225683070065,9.618014458419804,0.008155952671358935,0.25224881325115023,7.669944381453136,0.021601939196056685,5.006218477787705e-05,5.103272719053642e-05,0.05157576703542688,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,geo_dev_main_plus_channels_main,"geo_dev_main,baseline_channels_imp_main",2526.0,128.0,24.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_land_total_mu_imp,BM_b14_land_total_mu_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.2214754344206598,0.17646105773948267,0.20944418657319952,0.3743202951003398,0.263174063570423,0.15493055173503523,10.894675542768402,0.004307757674508417,0.2925148801630659,4.95552454445858,0.08393082995917882,0.00011548768390090558,0.00011959527108040824,0.1275588958956182,ok
geo_plus_rawsurvey,terrain-area difficulty + raw survey-cost index,asinh_rentin,completed_t,baseline_bundle,geo_dev_main_channels_main_plus_Z,"lower_order_z,geo_dev_main,baseline_channels_imp_main",2526.0,128.0,26.0,2.0,"BM_b14_asinh_rentin_miss,BI_b14_any_rentout_imp,BM_b14_any_rentout_miss,BI_b14_asinh_rentout_imp,BM_b14_asinh_rentout_miss,BI_b14_land_total_mu_imp,BM_b14_land_total_mu_miss,BI_b14_contract_land_mu_imp,BM_b14_contract_land_mu_miss,BM_b14_nonfarm_n_miss,BM_b14_nonfarm_any_miss,BM_b14_mobility_ease_miss",,0.2155685860952531,0.14848348014562804,0.1465567188845982,0.358806788401435,0.25735568399689424,0.16325546569667182,9.879389326548734,0.0071567832675022425,0.29673237510899697,4.256828105643273,0.11902591305378929,6.502375330541543e-05,6.770825947233217e-05,0.19779423213747593,ok
