names,k,b_any_farm,p_any_farm,F_farm,over_any_farm,p_area_farm,over_area_farm,b_area_farm,b_any_base,p_any_base,F_base,over_any_base,p_area_base,over_area_base,b_area_base,score
geo+raw+workload+burden4,4,0.18309118203092406,0.07235541552411795,21.516118556227923,0.3071868730025047,0.05473272011445318,0.09512700570503507,0.42032389956573146,0.16942507501131981,0.11499563677979552,23.817777802242972,0.4947613895961541,0.06536928079079485,0.3024062011833688,0.3871379024924789,11
net+raw+workload+burden4,4,0.1830911820309127,0.07235541552413394,21.516118556273113,0.3071868730025047,0.05473272011445385,0.09512700570499666,0.4203238995657306,0.16942507501132514,0.11499563677978464,23.817777802241835,0.4947613895961541,0.06536928079079218,0.3024062011834383,0.38713790249248486,11
raw+dist+workload+burden4,4,0.18309118203091815,0.07235541552412372,21.51611855627766,0.3071868730025047,0.054732720114451405,0.09512700570503507,0.4203238995657371,0.1694250750113229,0.11499563677978886,23.817777802230808,0.4947613895961541,0.0653692807907913,0.3024062011833688,0.3871379024924857,11
net+workload+costwork+burden4,4,0.1830911820309142,0.07235541552413038,21.516118556297727,0.3071868730025047,0.054732720114453404,0.09512700570503507,0.42032389956572935,0.16942507501133358,0.11499563677978308,23.817777802229386,0.4947613895961541,0.06536928079079174,0.3024062011834716,0.3871379024924956,11
net+raw+dist+costwork,4,0.18309118203092425,0.07235541552411462,21.51611855625176,0.3071868730025047,0.054732720114456956,0.09512700570499666,0.4203238995657206,0.1694250750113184,0.11499563677980018,23.817777802225816,0.4947613895962588,0.06536928079078574,0.3024062011834383,0.3871379024924926,11
geo+net+dist+workload,4,0.18309118203092284,0.07235541552412239,21.51611855617724,0.3071868730023889,0.054732720114442523,0.09512700570503507,0.42032389956577776,0.16942507501131515,0.11499563677979752,23.817777802207047,0.4947613895962588,0.06536928079079685,0.3024062011833688,0.3871379024924663,11
geo+raw+dist+costwork,4,0.1830911820309209,0.07235541552411573,21.516118556065774,0.30718687300262115,0.054732720114453404,0.09512700570507382,0.4203238995657218,0.16942507501133147,0.11499563677977864,23.817777802175158,0.4947613895962588,0.06536928079079285,0.3024062011834716,0.38713790249248153,11
geo+raw+dist+burden4,4,0.18309118203091979,0.07235541552411906,21.5161185563731,0.30718687300262115,0.05473272011445651,0.09512700570502264,0.4203238995657162,0.16942507501132698,0.11499563677978752,23.81777780212683,0.4947613895963112,0.06536928079079196,0.3024062011833001,0.3871379024924845,11
geo+raw+dist+workload,4,0.18309118203092348,0.07235541552411506,21.51611855640218,0.3071868730023889,0.054732720114455624,0.09512700570499666,0.4203238995657132,0.16942507501132548,0.11499563677979197,23.817777801827248,0.4947613895963112,0.06536928079079507,0.3024062011833688,0.3871379024924785,11
geo+net+workload+burden4,4,0.18309118203093067,0.07235541552410396,21.516118556214337,0.3071868730025047,0.05473272011446584,0.09512700570499666,0.42032389956567395,0.16942507501133847,0.11499563677977087,23.817777801825628,0.4947613895962588,0.06536928079078663,0.3024062011833688,0.38713790249250674,11
geo+net+raw+workload,4,0.18309118203094552,0.07235541552409996,21.51611855246156,0.30718687300242764,0.054732720114455624,0.09512700570495836,0.4203238995657613,0.16942507501130036,0.1149956367798004,23.81777779779252,0.4947613895962588,0.06536928079079729,0.30240620118326733,0.38713790249243113,11
geo+net+raw+burden4,4,0.1830911820309396,0.07235541552410463,21.516118554451555,0.30718687300254377,0.05473272011444186,0.09512700570502264,0.4203238995658194,0.16942507501128512,0.11499563677982572,23.817777797075642,0.4947613895963112,0.06536928079078153,0.3024062011834716,0.3871379024924658,11
geo+net+raw+costwork,4,0.18309118203092034,0.07235541552412839,21.516118560312794,0.3071868730025047,0.0547327201144443,0.09512700570503507,0.42032389956579397,0.16942507501128862,0.11499563677982172,23.817777795872626,0.4947613895963112,0.06536928079079396,0.30240620118326733,0.38713790249243796,11
geo+rugged+area+burden4,4,0.1428646212376224,0.14252459546130924,23.77926391983516,0.741889532784996,0.07916391486655372,0.39785608970644315,0.3445661065343261,0.14458034038464065,0.16476015273922995,27.17472095338669,0.386971358136303,0.0849866037837268,0.362336758664064,0.3360291415996033,10
geo+rugged+area+costwork,4,0.1584442471701233,0.10869799766050114,23.22350083394507,0.3816811917777113,0.06463785402803479,0.48813912809015136,0.3691023846371354,0.15017309306688303,0.15168544706674103,26.216777283875043,0.344380519164065,0.07681006978647797,0.4771631624808832,0.34696758979557607,10
geo+rugged+area,3,0.1441514772062953,0.1335813473584413,21.072724083159926,0.538438880956212,0.07262447076594825,0.34191927207765405,0.3578515325433838,0.14537876510197786,0.1588108100990735,24.003566958119677,0.22011654012960546,0.07970876872818367,0.28801902298952,0.34466080039481095,10
