source,scope,anchor,outcome,design,fe,high_treated_support,N,clusters,mean_y,kept_regs,D_b,D_se,D_p,PM_b,PM_se,PM_p,DM_b,DM_se,DM_p,D_plus_DM_b,D_plus_DM_se,D_plus_DM_p
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_high50,overall_D,stackyear,4,468,173,0.236,D,0.14778336647561147,0.14585446128559248,0.31095276747993805,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_high50,overall_D,provyear,4,456,170,0.236,D,0.020618556701030924,0.16707799057485345,0.9017849890413399,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_high50,heterogeneous_D_DM,stackyear,4,388,133,0.2448210922787194,"PM,D,DM",0.15150251182681307,0.16819991940922288,0.3677325312243318,-0.004377446921802334,0.07796883428697295,0.9552274530394328,0.16328969116936842,0.45730085275784066,0.7210373142799155,0.3147922029961815,0.4246804051714715,0.4585449372610767
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_high50,heterogeneous_D_DM,provyear,4,370,128,0.2448210922787194,"PM,D,DM",0.126710973201288,0.09384753165268574,0.17695854947418577,-0.0662930474867787,0.0911162782972333,0.46687969406239416,0.09407082526455629,0.5019745239200413,0.851345773951808,0.22078179846584428,0.5093366762708647,0.664673884576118
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_logit,overall_D,stackyear,4,468,173,-2.2364996037658824,D,2.1222505872033324,1.1744565782855718,0.0707612768458172,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_logit,overall_D,provyear,4,456,170,-2.2364996037658824,D,0.05694836878744486,1.6750437418627837,0.9728786352690375,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_logit,heterogeneous_D_DM,stackyear,4,388,133,-2.2151827687338166,"PM,D,DM",2.7020541875641158,1.3209514264857911,0.04080200722799046,0.11727924513004737,0.5780802370824711,0.8392310894759833,0.5858211806418341,3.306352422574106,0.859366610832238,3.28787536820595,3.029535177617916,0.2778003751196546
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_logit,heterogeneous_D_DM,provyear,4,370,128,-2.2151827687338166,"PM,D,DM",1.8357649549891488,1.3273837463171863,0.1666664288699482,-0.1072790979856829,0.7080965527096205,0.8795785591163616,0.5149937917735194,3.6921742644494726,0.8890688634172315,2.3507587467626685,3.902832213362508,0.5469603236639257
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_arcsin,overall_D,stackyear,4,468,173,0.4279121411304588,D,0.30403921255076577,0.18418838304268703,0.0988004593552539,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_arcsin,overall_D,provyear,4,456,170,0.4279121411304588,D,0.006961725604076778,0.21025377829492134,0.9735860224675927,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_arcsin,heterogeneous_D_DM,stackyear,4,388,133,0.4342973095096575,"PM,D,DM",0.3680885135829869,0.20743934113819718,0.07599051864317127,0.015078863494908275,0.08963553514002631,0.8664069270473087,0.13228495101858662,0.5554885764497739,0.8117712528942566,0.5003734646015735,0.5148744143686456,0.3311321689952018
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_arcsin,heterogeneous_D_DM,provyear,4,370,128,0.4342973095096575,"PM,D,DM",0.21744233006110367,0.15411906770242256,0.15828225862797118,-0.03049453616384131,0.10946223409530421,0.7805633276746907,0.09794869776189274,0.6132421212356464,0.8730995050880755,0.31539102782299644,0.6299100292153461,0.6165877743280543
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_rank,overall_D,stackyear,4,468,173,0.5065993944672557,D,0.1393001343714166,0.08399939705524719,0.09724748056227955,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_rank,overall_D,provyear,4,456,170,0.5065993944672557,D,-0.03453705206506628,0.14813388039071318,0.8156468284642253,,,,,,,,,
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_rank,heterogeneous_D_DM,stackyear,4,388,133,0.5105694074509912,"PM,D,DM",0.2106027424052017,0.09538379404350607,0.027247689856778595,0.01927637705125528,0.045024508861464564,0.6685559253898846,-0.08002057576312092,0.21133387468972697,0.7049512872483433,0.13058216664208078,0.18932325403032116,0.49036320343639195
CLDS,adjacent,signoff_or_issue_t,landuse_rentout_pct_v_rank,heterogeneous_D_DM,provyear,4,370,128,0.5105694074509912,"PM,D,DM",0.13082008108920723,0.09304180258201165,0.1597135717698448,-0.013441092993525436,0.05280188518865859,0.7990652229703193,-0.048802281399905015,0.23738387252821624,0.8371160236463869,0.08201779968930221,0.2527839542144676,0.745591244611969
CLDS,adjacent,completed_t,landuse_rentout_pct_v_raw,overall_D,stackyear,9,460,171,25.26360781671159,D,13.411505771482416,9.930799150994108,0.17685689580935104,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_raw,overall_D,provyear,9,448,168,25.26360781671159,D,-12.657647058823532,19.35364964819416,0.5130998153841028,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_raw,heterogeneous_D_DM,stackyear,9,384,133,25.92428273244782,"PM,D,DM",16.233522776164914,12.13716023081576,0.181057574952611,0.3010483471164627,6.601390145804773,0.9636260559164954,6.974738549173297,28.216332078251153,0.8047627357797167,23.208261325338214,25.581663469087527,0.3642891344727389
CLDS,adjacent,completed_t,landuse_rentout_pct_v_raw,heterogeneous_D_DM,provyear,9,366,128,25.92428273244782,"PM,D,DM",-13.382470932140603,19.468702275872225,0.4918408912152388,-3.0500014471263226,7.687451650148015,0.6915513449418651,2.5223141507093736,31.87519800030591,0.9369284798382325,-10.860156781431229,37.304762444685,0.7709596603425989
CLDS,adjacent,completed_t,landuse_rentout_pct_v_miss0,overall_D,stackyear,9,508,188,23.940736909323114,D,13.404295079980574,9.549450625079658,0.16041658697689254,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_miss0,overall_D,provyear,9,502,186,23.940736909323114,D,-13.725464190981437,15.280205809368002,0.36905160835475903,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_miss0,heterogeneous_D_DM,stackyear,9,414,142,24.840176363636367,"PM,D,DM",16.54838608374492,12.119970682599321,0.17213311489587357,0.561941420370809,6.136151364572482,0.9270326903947619,6.7199397900342985,28.039138237402987,0.8105916368223979,23.26832587377922,25.369099824801012,0.35904223505790356
CLDS,adjacent,completed_t,landuse_rentout_pct_v_miss0,heterogeneous_D_DM,provyear,9,398,139,24.840176363636367,"PM,D,DM",-14.231730179157188,19.21685633263768,0.45894464389736533,-3.3978379737985813,7.066706790632147,0.6306420190324371,2.8701506773816483,31.71655518281979,0.9278948437737566,-11.36157950177554,37.06096013998327,0.759174779844598
CLDS,adjacent,completed_t,landuse_rentout_pct_v_any,overall_D,stackyear,9,460,171,0.5566037735849056,D,0.1530970671388181,0.11170762922288746,0.17052595702180018,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_any,overall_D,provyear,9,448,168,0.5566037735849056,D,0.3176470588235293,0.22065323670641343,0.1499874515564238,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_any,heterogeneous_D_DM,stackyear,9,384,133,0.5616698292220114,"PM,D,DM",0.305305533478873,0.13344694878317223,0.02214672427572099,0.04774804006758438,0.09049172139553888,0.5977416438492132,-0.4500962163266142,0.30042867431616727,0.13408650336662886,-0.14479068284774116,0.2684845232435578,0.5896876304268104
CLDS,adjacent,completed_t,landuse_rentout_pct_v_any,heterogeneous_D_DM,provyear,9,366,128,0.5616698292220114,"PM,D,DM",0.31209007185024495,0.22131906122098113,0.1584994008463999,-0.023383361026197275,0.09580760388301696,0.8071798468990452,-0.26651891910409575,0.28673295100136853,0.3526288669503058,0.0455711527461492,0.3585155239187727,0.8988527970452815
CLDS,adjacent,completed_t,landuse_rentout_pct_v_high50,overall_D,stackyear,9,460,171,0.2358490566037736,D,0.11248822000742487,0.11611779717111105,0.33267378990269125,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_high50,overall_D,provyear,9,448,168,0.2358490566037736,D,-0.2211764705882352,0.2636185945325376,0.4014683096049796,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_high50,heterogeneous_D_DM,stackyear,9,384,133,0.24478178368121442,"PM,D,DM",0.11031490165070758,0.1458221043519432,0.44934750079278074,-0.015284534616285492,0.0829036716684662,0.8537271327643687,0.19109512520315658,0.3169834353783413,0.5466049942656226,0.30141002685386414,0.2829550898009866,0.28677541598005063
CLDS,adjacent,completed_t,landuse_rentout_pct_v_high50,heterogeneous_D_DM,provyear,9,366,128,0.24478178368121442,"PM,D,DM",-0.23797638594503534,0.2659462959955568,0.37087865046819235,-0.07069271313504942,0.0946147254321704,0.4549645945998001,0.09023668707641713,0.3599478372527418,0.8020508632188523,-0.1477396988686182,0.4453125096720978,0.7400657072666261
CLDS,adjacent,completed_t,landuse_rentout_pct_v_logit,overall_D,stackyear,9,460,171,-2.239876685647024,D,1.7338007351271625,0.8941586456318169,0.05249764490397983,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_logit,overall_D,provyear,9,448,168,-2.239876685647024,D,0.4808903324884315,1.6473668750213908,0.7703519712624393,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_logit,heterogeneous_D_DM,stackyear,9,384,133,-2.2162526542616825,"PM,D,DM",2.3223000426434286,1.082072951944754,0.03186033683039843,0.12371585926778621,0.6270586901627364,0.8435962987940291,-0.31975705084385075,2.4857029929665524,0.8976437178609091,2.0025429917995776,2.247173939781447,0.372854925798919
CLDS,adjacent,completed_t,landuse_rentout_pct_v_logit,heterogeneous_D_DM,provyear,9,366,128,-2.2162526542616825,"PM,D,DM",0.4575666312718649,1.651752192076424,0.7817655677357594,-0.09814428729743566,0.7354878575626156,0.8938445659991594,-0.060495522738307494,2.687368882130089,0.9820402894568995,0.3970711085335574,3.1483535895025483,0.8996367466428274
CLDS,adjacent,completed_t,landuse_rentout_pct_v_arcsin,overall_D,stackyear,9,460,171,0.4275790231060551,D,0.23454565534581784,0.14175866821155847,0.09801745858277548,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_arcsin,overall_D,provyear,9,448,168,0.4275790231060551,D,-0.05707168497510115,0.26433981789993893,0.8290635789552896,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_arcsin,heterogeneous_D_DM,stackyear,9,384,133,0.43433718022239615,"PM,D,DM",0.30172973462990843,0.17226719401410712,0.07985608063370563,0.012816741932522911,0.09672313606905272,0.894581247769925,0.025052452137579895,0.40012065677620395,0.9500752793546905,0.3267821867674883,0.36267172718358714,0.3675663872835828
CLDS,adjacent,completed_t,landuse_rentout_pct_v_arcsin,heterogeneous_D_DM,provyear,9,366,128,0.43433718022239615,"PM,D,DM",-0.06405275014624078,0.26555957016665666,0.8094007476297008,-0.029375769284498313,0.11347065885570508,0.7957245311905352,0.013010207501338245,0.4428555314074381,0.9765631228299458,-0.05104254264490253,0.5156483243390096,0.9211484964947284
CLDS,adjacent,completed_t,landuse_rentout_pct_v_rank,overall_D,stackyear,9,460,171,0.5068646275696733,D,0.11566084086985981,0.06629385527354244,0.08104248486488407,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_rank,overall_D,provyear,9,448,168,0.5068646275696733,D,0.09315169344943301,0.11832355013275796,0.43112821914505595,,,,,,,,,
CLDS,adjacent,completed_t,landuse_rentout_pct_v_rank,heterogeneous_D_DM,stackyear,9,384,133,0.5107276913473153,"PM,D,DM",0.17395090963452348,0.0789873711751749,0.027646785660698028,0.019014249844193035,0.04913838028049037,0.6987909100991421,-0.09738137192623134,0.1888069952800178,0.6060136224635961,0.07656953770829214,0.17171663454354527,0.6556648953038213
CLDS,adjacent,completed_t,landuse_rentout_pct_v_rank,heterogeneous_D_DM,provyear,9,366,128,0.5107276913473153,"PM,D,DM",0.08898469814572656,0.11879230358965256,0.4538102095748695,-0.017534386178962958,0.05643564785445384,0.7560309821934506,-0.025632795269570206,0.18472057548247095,0.8896356614463239,0.06335190287615636,0.21869985191987631,0.7720648023736949
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_raw,overall_D,stackyear,10,460,171,25.26360781671159,D,12.706944599585608,9.247352691228977,0.16940536051275001,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_raw,overall_D,provyear,10,448,168,25.26360781671159,D,-4.087990281152383,14.721511567415414,0.7812517073909551,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_raw,heterogeneous_D_DM,stackyear,10,384,133,25.92428273244782,"PM,D,DM",15.65918222030179,11.272192344867992,0.1647759165909829,0.21965825875810993,6.723808405685939,0.973938763102325,5.932381217281881,25.29074045573153,0.8145445765171894,21.591563437583673,22.926370622758423,0.3463060436855627
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_raw,heterogeneous_D_DM,provyear,10,366,128,25.92428273244782,"PM,D,DM",-13.40042350334172,19.472629336343267,0.49134753864269054,-3.1255444447547216,7.874003892325612,0.6914082093689533,2.6742909628605727,27.617969148134243,0.922860162560165,-10.726132540481148,33.72039989943985,0.7504164318374295
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_miss0,overall_D,stackyear,10,508,188,23.940736909323114,D,12.840156635310866,8.884097675061039,0.14837457759020312,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_miss0,overall_D,provyear,10,502,186,23.940736909323114,D,-6.215463917525776,12.370479477120528,0.6153557620535255,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_miss0,heterogeneous_D_DM,stackyear,10,414,142,24.840176363636367,"PM,D,DM",15.971060235133052,11.236621268326893,0.15521791535147408,0.5148634886839092,6.231772857469565,0.9341544105566773,5.638662858137344,25.084185696329687,0.8221429945979307,21.609723093270397,22.660818319051028,0.3402779605379762
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_miss0,heterogeneous_D_DM,provyear,10,398,139,24.840176363636367,"PM,D,DM",-14.250032363821715,19.22074220365718,0.4584580687490759,-3.4755472496693316,7.22421591800257,0.6304476935354373,3.0242937677751662,27.427593717822802,0.9121994988262703,-11.225738596046549,33.44781961263845,0.7371578600655623
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_any,overall_D,stackyear,10,460,171,0.5566037735849056,D,0.17052517791189964,0.10743343383012904,0.11245295779300908,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_any,overall_D,provyear,10,448,168,0.5566037735849056,D,0.4529677195418257,0.22941164935180502,0.048327681527753755,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_any,heterogeneous_D_DM,stackyear,10,384,133,0.5616698292220114,"PM,D,DM",0.330116900012681,0.12983696667762018,0.011004704809606816,0.057025977258744025,0.09280490916485021,0.5389037612601839,-0.46502263792933435,0.27533475579059546,0.09123179505511406,-0.13490573791665333,0.2404105292769296,0.5746970730282636
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_any,heterogeneous_D_DM,provyear,10,366,128,0.5616698292220114,"PM,D,DM",0.31489547843615673,0.2216976145441857,0.155496267524739,-0.011578432323104852,0.09812080708284117,0.9060662278609356,-0.30875582951533537,0.2605535810815798,0.23601769587297117,0.006139648920821361,0.32788442651016764,0.9850604529207381
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_high50,overall_D,stackyear,10,460,171,0.2358490566037736,D,0.09215386001261133,0.10865198486288187,0.3963509587108863,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_high50,overall_D,provyear,10,448,168,0.2358490566037736,D,-0.16313779937521694,0.19400750739508085,0.40041295006391986,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_high50,heterogeneous_D_DM,stackyear,10,384,133,0.24478178368121442,"PM,D,DM",0.09283429693260742,0.13601523453970993,0.49490472132228147,-0.016172499142858503,0.08457222328486158,0.8483476898402306,0.16436475246222695,0.28735857342257765,0.5673322338463297,0.2571990493948344,0.2569316729543284,0.31680715530523806
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_high50,heterogeneous_D_DM,provyear,10,366,128,0.24478178368121442,"PM,D,DM",-0.23839248934300353,0.2660013179590219,0.37014172359251063,-0.07244364327501306,0.09695613730123433,0.45495518508136135,0.0891567351970187,0.3124199312858325,0.7753571104635892,-0.14923575414598483,0.4077033678641008,0.7143352035455943
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_logit,overall_D,stackyear,10,460,171,-2.239876685647024,D,1.7980341784302154,0.833877189131988,0.031065413691692644,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_logit,overall_D,provyear,10,448,168,-2.239876685647024,D,1.4907570079683572,1.3827705515761968,0.2809916886246674,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_logit,heterogeneous_D_DM,stackyear,10,384,133,-2.2162526542616825,"PM,D,DM",2.322958102680866,1.0123475552127483,0.02175461897256249,0.09113547053523428,0.6348045151522247,0.8858442784034075,-0.11994359917680031,2.2257869900719456,0.9570242578372492,2.2030145035040656,2.003512992416953,0.2715169685979588
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_logit,heterogeneous_D_DM,provyear,10,366,128,-2.2162526542616825,"PM,D,DM",0.45003398143789103,1.6538598094559063,0.7855364231514138,-0.1298410811532673,0.7528595169353764,0.8630728473207531,0.16532984666759054,2.3472306061966006,0.9438465328452287,0.6153638281054816,2.8559138256919865,0.829400878500446
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_arcsin,overall_D,stackyear,10,460,171,0.4275790231060551,D,0.2347590671278908,0.13195066987569826,0.07521637458505444,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_arcsin,overall_D,provyear,10,448,168,0.4275790231060551,D,0.08743554418825812,0.21069385451754877,0.6781502607882798,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_arcsin,heterogeneous_D_DM,stackyear,10,384,133,0.43433718022239615,"PM,D,DM",0.2980673067968605,0.16043955756036563,0.06319503334449451,0.009727565574282896,0.09822287919176347,0.9211099736057254,0.03284210525405015,0.3576586122946379,0.9268368516334473,0.3309094120509106,0.3234415000778322,0.30626580952543137
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_arcsin,heterogeneous_D_DM,provyear,10,366,128,0.43433718022239615,"PM,D,DM",-0.06475497504914408,0.2657315633719894,0.8074742696623242,-0.03233067605414072,0.1161719139846085,0.7807818620932735,0.031361215127049535,0.3848579937526286,0.9350540600618122,-0.03339375992209455,0.46606014122685424,0.9428795075039577
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_rank,overall_D,stackyear,10,460,171,0.5068646275696733,D,0.12206796360108639,0.062466116648877947,0.05068385564716661,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_rank,overall_D,provyear,10,448,168,0.5068646275696733,D,0.17852577123267513,0.1144422611529939,0.11876846360027794,,,,,,,,,
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_rank,heterogeneous_D_DM,stackyear,10,384,133,0.5107276913473153,"PM,D,DM",0.18383535762129305,0.0749954572256757,0.014234657287786478,0.02151400635165094,0.05018712442710037,0.6681591650483237,-0.10715913495166743,0.1704916534176768,0.5296567387538907,0.07667622266962562,0.15323553513374616,0.6168064967760454
CLDS,adjacent,high_sat80_t,landuse_rentout_pct_v_rank,heterogeneous_D_DM,provyear,10,366,128,0.5107276913473153,"PM,D,DM",0.08980696866358663,0.11879119775070197,0.44964504106303405,-0.014074336970146338,0.05780547049999744,0.8076354390976944,-0.04561472699449816,0.164388720555193,0.7814108844740191,0.04419224166908847,0.19947822988737524,0.824672640211179
